Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,IT,TH,,2,shoes,,,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,IT,TH,697,,skins,,T,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,TH,,72,leather products (small),,T,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,TH,3626,3166,skins,,T,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,TH,72,,leather items,,T,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,ID,6,,leather items,,T,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,KR,1,,shoes,,T,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,MY,404,,leather items,,T,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,TH,134,,shoes,,T,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,SG,LA,10,,skins,,T,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,TW,MM,1409,,skins,,T,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,TW,TH,425,,skins,,T,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,ZA,JP,TH,,28,skins,,T,
1987,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,CA,MX,XX,204,,leather items,,T,
1987,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,CA,US,ID,,1,leather items,,T,
1987,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,CA,US,XX,,10,shoes,,T,
1987,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,SG,CN,,,1,bodies,,,
1987,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,CN,,2,4,live,,Z,
1987,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,MX,MY,3,,shoes,,T,
1987,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,MX,TH,201,,shoes,,T,
1987,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,MX,XX,101,,shoes,,T,
1987,III,Manis tricuspis,Mammalia,Pholidota,Manidae,Manis,FR,CG,,,1,bodies,,P,
1987,III,Manis tricuspis,Mammalia,Pholidota,Manidae,Manis,US,TG,,4,,live,,T,
1988,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,TH,,468,,skins,,,I
1988,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,TH,,316,,leather items,,,I
1988,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,TH,,4,,leather items,,,
1988,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,XX,,1,,leather items,,,I
1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CA,US,TH,,3,leather items,,T,
1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,HK,JP,TH,5,,skins,,T,
1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,HK,JP,TH,,5,skin pieces,,T,
1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,HK,TH,14,5,skins,,T,
1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,PH,,45,,live,,T,
1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,PH,,1205,,skins,,T,
1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,SG,LA,4600,1000,skins,,T,
1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,SG,,800,,skins,,T,
1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,US,MM,,2,skin pieces,,T,
1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,US,MY,2,,leather products (small),,T,
1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,ID,,5,skin pieces,,T,
1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,TH,,4,shoes,,T,
1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,TH,,1,skin pieces,kg,T,
1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,NG,IT,TH,,53,shoes,,,
1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,SA,IT,TH,,39,shoes,,,
1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,ID,5,,skin pieces,,T,
1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,TH,27,,shoes,,T,
1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,PH,,1,,skins,,T,
1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,TH,XX,1,,shoes,,,
1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,TH,,2,,leather items,,,
1988,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,TH,,40,,skin pieces,,,I
1988,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,CA,MX,,28,,shoes,,T,
1988,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,CA,US,ID,5,5,leather items,,T,
1988,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,CN,,2,,live,,T,
1988,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,CN,,,2,live,,,
1988,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,MX,ID,1,,shoes,,T,
1988,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,MX,XX,45,,shoes,,T,
1988,III,Manis tricuspis,Mammalia,Pholidota,Manidae,Manis,FR,CG,,,1,bodies,,P,
1988,III,Manis tricuspis,Mammalia,Pholidota,Manidae,Manis,IT,CG,,,1,bodies,,P,
1988,III,Manis tricuspis,Mammalia,Pholidota,Manidae,Manis,SE,CG,,,1,bodies,,P,
1988,III,Manis tricuspis,Mammalia,Pholidota,Manidae,Manis,US,LR,,,2,live,,S,
1989,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,ZA,,15,,carvings,,,I
1989,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CA,US,TH,1,3,shoes,,T,
1989,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,PH,,492,,live,,T,
1989,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,KR,SG,XX,,50,skins,,T,
1989,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,LU,ID,,1,,bodies,,,I
1989,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,TH,,16,shoes,,T,
1989,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,TH,,7,skins,,T,
1989,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,NG,IT,TH,,4,leather products (small),,,
1989,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,NG,IT,TH,,139,shoes,,,
1989,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,ID,4,,shoes,,T,
1989,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,TH,54,,shoes,,T,
1989,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,PH,XX,4,,skins,,,
1989,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,TH,,2,,leather items,,,I
1989,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,JP,CN,,,4,live,,,
1989,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,MO,PT,CN,,2,bodies,,E,
1989,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,PT,MO,CN,1,,bodies,,E,
1989,III,Manis tricuspis,Mammalia,Pholidota,Manidae,Manis,SE,CG,,,1,bodies,,P,
1990,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,NZ,XX,,1,,skins,,,I
1990,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,HK,CN,22,,derivatives,kg,,I
1990,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,KR,XX,1,,bodies,,,I
1990,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,MX,XX,1,,leather items,,,I
1990,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,TH,XX,1,,bodies,,,U
1990,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,TH,XX,1,,shoes,,,I
1990,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,TH,XX,1,,shoes,,,U
1990,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,TH,XX,1,,leather items,,,I
1990,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,AE,IT,TH,,16,shoes,,,W
1990,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CN,FR,TH,,19,leather items,,,
1990,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,IT,TH,,7,shoes,,,
1990,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,JP,,1366,skins,kg,T,U
1990,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,JP,,8000,skins,,T,U
1990,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,JP,,7600,skin pieces,,T,U
1990,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,LA,,200,skins,,T,U
1990,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,TH,,1,shoes,,T,U
1990,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,TH,,3,shoes,,T,W
1990,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,TH,,118,skins,,T,U
1990,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,TH,,10,skins,,T,W
1990,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,SA,IT,TH,,4,leather products (small),,,
1990,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,SA,IT,TH,,46,shoes,,,
1990,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,IT,TH,,1,shoes,,,
1990,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,LA,,4962,,skins,,T,U
1990,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,TH,47,,shoes,,T,U
1990,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,TH,1,,shoes,,T,W
1990,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,PH,XX,3,,leather items,,,U
1990,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,TH,XX,1,,shoes,,,U
1990,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,TH,XX,1,,skin pieces,,,I
1990,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,TW,VN,50,,skins,,T,C
1990,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,VN,,1,,bodies,,,I
1990,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,CA,US,ID,,2,leather items,,T,W
1990,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,HK,CN,,,834,derivatives,cartons,T,
1990,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,JP,CN,,4,,live,,T,W
1990,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,MO,CN,,,123,derivatives,cartons,T,
1990,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,MY,CN,,,591,derivatives,cartons,T,
1990,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,NZ,US,XX,1,,bodies,,,I
1990,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,PH,CN,,,10,derivatives,cartons,T,
1990,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,SG,CN,,,50,derivatives,cartons,T,
1990,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,HK,XX,200,,derivatives,,,I
1990,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,VN,,1,,bodies,,,I
1990,III,Manis tetradactyla,Mammalia,Pholidota,Manidae,Manis,FR,CG,,,1,bodies,,P,
1990,III,Manis tetradactyla,Mammalia,Pholidota,Manidae,Manis,US,TG,,35,,live,,T,U
1990,III,Manis tetradactyla,Mammalia,Pholidota,Manidae,Manis,US,TG,,13,,live,,T,W
1990,III,Manis tetradactyla,Mammalia,Pholidota,Manidae,Manis,US,TG,,,55,live,,T,
1990,III,Manis tricuspis,Mammalia,Pholidota,Manidae,Manis,JP,TG,,,25,live,,T,
1990,III,Manis tricuspis,Mammalia,Pholidota,Manidae,Manis,US,NG,,1,,live,,,I
1991,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,DE,DK,XX,,1,bodies,,Q,O
1991,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,LA,XX,1,,derivatives,,,I
1991,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,LA,XX,1,,derivatives,,,W
1991,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,PH,XX,4,,bodies,,,I
1991,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,TH,,5,,leather items,,,I
1991,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,VN,,2,,bodies,,,I
1991,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,VN,,1,,bodies,,,U
1991,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CA,US,LA,,2,shoes,,T,W
1991,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CA,US,LA,,9,shoes,,T,
1991,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,FR,US,LA,,8,skin pieces,,T,W
1991,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,US,LA,,5,shoes,,T,W
1991,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,US,LA,10,,leather items,,T,W
1991,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,LA,US,LA,,95,skins,,T,W
1991,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,ID,,10000,,skins,,T,
1991,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,LA,,205,skins,,T,W
1991,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,TH,,1,shoes,,T,W
1991,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,MY,1,,bodies,,,I
1991,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,LA,,60,,skins,m2,,I
1991,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,LA,,470,,skins,m,T,W
1991,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,LA,,3557,,skins,,T,U
1991,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,LA,,4962,,skins,,T,W
1991,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,AR,,20,leather products (small),,T,
1991,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,ID,60,,shoes,,T,U
1991,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,ID,,60,shoes,,T,
1991,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,ID,55,,skins,,T,U
1991,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,ID,91,,leather items,,T,U
1991,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,LA,2,,shoes,,T,U
1991,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,TH,1,,shoes,,T,U
1991,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,XX,61,,shoes,,T,U
1991,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,PH,XX,1,,bodies,,,I
1991,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,TH,,1,,bodies,,,I
1991,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,TW,VN,148,,skins,,T,C
1991,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,VN,,1,,bodies,,,I
1991,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,XX,,1,,bodies,,,W
1991,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,BG,CN,,,2,derivatives,cartons,T,
1991,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,CA,CN,,,14,derivatives,cartons,T,
1991,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,DK,DE,XX,2,,bodies,,Q,O
1991,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,HK,CN,,,1457,derivatives,cartons,T,
1991,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,JP,CN,,,4,live,,E,
1991,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,JP,CN,,8,,live,,T,
1991,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,JP,CN,,,8,live,,Z,
1991,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,MO,CN,,,205,derivatives,cartons,T,
1991,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,MX,HK,ID,1000,,skins,kg,T,
1991,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,MX,KR,ID,5000,,skins,,T,
1991,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,MY,CN,,,680,derivatives,cartons,T,
1991,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,NZ,XX,,1,,bodies,,,I
1991,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,PH,CN,,,80,derivatives,cartons,T,
1991,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,SG,CN,,,160,derivatives,cartons,T,
1991,II,Manis tricuspis,Mammalia,Pholidota,Manidae,Manis,JP,TG,,3,,live,,T,W
1991,III,Manis tricuspis,Mammalia,Pholidota,Manidae,Manis,JP,TG,,,5,live,,B,W
1992,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,GB,XX,1,,shoes,,T,I
1992,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,KR,XX,4,,shoes,,,I
1992,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,SG,IN,1,,claws,,T,U
1992,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,VN,,1,,skins,,,W
1992,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CA,US,LA,,2,skins,,T,W
1992,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CH,US,LA,,6,shoes,,T,W
1992,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CH,US,LA,,3,leather items,,T,W
1992,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,LA,,1500,,skins,kg,T,
1992,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,LA,,15000,,skins,,T,
1992,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,LA,,400,skins,,T,W
1992,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,LA,400,,skins,,T,
1992,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,SG,VN,,220,,skins,,T,
1992,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,HK,XX,2,,bodies,,,W
1992,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,LA,,72,,skins,kg,T,W
1992,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,LA,,368,,skins,m2,T,W
1992,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,LA,,1961,,skins,,T,U
1992,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,LA,,2727,,skins,,T,W
1992,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,JP,15,,shoes,,T,U
1992,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,JP,,400,shoes,,T,
1992,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,JP,12,,leather items,,T,W
1992,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,LA,131,,shoes,,T,U
1992,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,LA,295,,shoes,,T,W
1992,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,LA,,300,shoes,,T,
1992,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,LA,16,,leather items,,T,U
1992,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,TH,,13,leather products (small),,T,
1992,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,TH,,1282,skins,,T,
1992,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,TH,13,,leather items,,T,W
1992,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,PH,,1,,bodies,,,I
1992,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,VN,,2,,bodies,,,W
1992,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,BE,CN,,,10,derivatives,cartons,T,W
1992,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,CU,CN,,,2030,derivatives,boxes,T,W
1992,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,GA,CN,,,2,derivatives,cartons,T,W
1992,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,HK,CN,,,347,derivatives,cartons,T,W
1992,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,HK,CN,,,30000,derivatives,,T,W
1992,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,IT,CN,,,1,derivatives,cartons,T,W
1992,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,MO,CN,,,385,derivatives,cartons,T,W
1992,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,MX,US,ID,50,,skins,,T,
1992,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,MX,VN,,1000,,skins,kg,T,
1992,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,MX,VN,,5000,,skins,,T,
1992,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,MY,CN,,,5,derivatives,cartons,T,W
1992,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,PA,CN,,,2,derivatives,cartons,T,W
1992,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,SG,CN,,,200,derivatives,cartons,T,W
1992,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,SU,CN,,,50,derivatives,cartons,T,W
1992,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,CA,XX,1,,bodies,,,U
1992,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,HK,XX,1,,bodies,,,W
1992,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,MX,LA,,197,shoes,,T,
1992,III,Manis tricuspis,Mammalia,Pholidota,Manidae,Manis,CH,CM,,,1,skins,,P,W
1993,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,HK,XX,1,,derivatives,,T,I
1993,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CA,US,LA,,10.5,shoes,,T,U
1993,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CA,US,LA,,6,shoes,,T,W
1993,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CA,US,LA,,7,skins,,T,U
1993,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CA,US,LA,7,,leather items,,T,W
1993,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CH,US,LA,10,10,shoes,,T,W
1993,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,SG,VN,,220,skins,,T,
1993,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,LA,,56,skin pieces,,T,W
1993,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,SG,VN,,220,,skins,,T,
1993,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,KR,XX,1,,bodies,,,I
1993,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,LA,,16083,,skins,,T,W
1993,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,JP,17.5,,shoes,,T,U
1993,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,JP,115,,shoes,,T,W
1993,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,LA,54.5,,shoes,,T,W
1993,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,LA,10,,skin pieces,,T,W
1993,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,VN,,1,,bodies,,T,W
1993,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,VN,,1,,bodies,,,W
1993,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,ZA,US,LA,,9,skins,,T,W
1993,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,MX,LA,48.5,,shoes,,T,W
1994,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,MX,XX,4,,shoes,,T,W
1994,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,MX,,1,,skins,,,I
1994,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,MX,,7,,leather items,,T,W
1994,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,NG,,1,,leather items,,,I
1994,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,XX,,1,,feet,,,I
1994,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CA,US,LA,,1,shoes,,T,O
1994,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CA,US,LA,,0.5,shoes,,T,U
1994,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CA,US,LA,,3,shoes,,T,W
1994,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CA,US,LA,,2,skins,,T,W
1994,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CA,US,LA,,1,skin pieces,,T,W
1994,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CN,SG,MY,2000,2000,scales,kg,T,W
1994,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,ES,US,LA,6,,skins,,T,I
1994,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,ES,US,LA,,6,skins,,T,W
1994,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,US,LA,12,,leather products (small),,T,W
1994,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,US,LA,,1,shoes,,T,U
1994,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,LA,,500,skins,,T,U
1994,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,LA,1100,602,skins,,T,W
1994,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,LA,,912,skin pieces,,T,W
1994,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,PL,ID,,,5,live,,,
1994,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,SG,MY,,2000,,scales,kg,T,W
1994,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,SG,MY,,,2000,scales,kg,T,
1994,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,LA,,6553,,skins,,T,W
1994,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,LA,,14,,leather items,,T,W
1994,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,LA,1,,shoes,,T,W
1994,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,XX,43,,shoes,,T,W
